age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
41,admin.,married,primary,no,72324,yes,yes,unknown,11,oct,4829,34,-1,4,unknown,no
73,admin.,divorced,unknown,no,45845,yes,no,telephone,11,apr,4393,16,-1,1,unknown,yes
64,technician,single,primary,no,96310,yes,no,unknown,17,apr,4727,59,-1,2,success,yes
53,unemployed,single,secondary,no,35454,no,no,telephone,29,dec,2450,35,-1,4,unknown,no
48,entrepreneur,married,secondary,no,16391,yes,yes,telephone,25,mar,4202,49,536,1,other,yes
26,blue-collar,married,secondary,no,14450,no,no,telephone,21,jul,402,34,-1,2,failure,no
39,housemaid,divorced,secondary,no,96846,no,no,unknown,23,apr,2034,57,-1,0,unknown,no
60,self-employed,divorced,unknown,no,56869,yes,yes,cellular,13,may,4326,19,-1,4,unknown,yes
87,unknown,divorced,primary,no,27780,yes,no,unknown,18,sep,1334,47,-1,5,other,no
85,housemaid,single,secondary,no,63958,no,no,unknown,14,oct,3755,28,-1,4,success,yes
32,unknown,single,tertiary,no,53363,no,no,cellular,26,jun,1571,37,-1,3,unknown,no
70,admin.,married,primary,no,4626,yes,yes,telephone,31,aug,2898,44,-1,5,other,no
24,entrepreneur,married,primary,no,69174,no,no,unknown,14,jan,3212,11,-1,5,other,yes
70,entrepreneur,single,primary,no,5110,yes,no,unknown,23,mar,4318,55,-1,2,success,yes
44,retired,single,secondary,no,13919,yes,no,telephone,2,sep,1681,46,-1,3,other,no
53,admin.,married,unknown,no,70465,no,no,telephone,13,aug,3873,26,-1,5,unknown,no
73,unemployed,single,unknown,no,40924,yes,no,telephone,27,jan,2139,38,-1,1,failure,yes
51,unknown,single,primary,no,16438,yes,no,telephone,22,nov,1934,42,-1,4,success,yes
80,housemaid,divorced,primary,no,-539,yes,yes,telephone,17,may,392,29,-1,2,success,no
59,services,divorced,primary,no,57302,no,no,telephone,7,apr,375,41,-1,0,failure,no
95,management,single,secondary,no,68675,no,no,telephone,26,jun,3792,36,-1,2,success,yes
67,self-employed,single,tertiary,no,14336,no,yes,telephone,31,may,514,50,-1,3,unknown,no
41,admin.,divorced,tertiary,no,37827,yes,no,unknown,13,jul,548,15,100,4,other,no
78,unknown,divorced,primary,no,29867,yes,no,cellular,26,feb,911,1,-1,0,success,yes
49,retired,married,primary,no,90080,yes,no,cellular,19,feb,1657,26,-1,3,other,no
59,blue-collar,divorced,tertiary,no,78999,yes,no,cellular,13,dec,800,52,-1,3,unknown,yes
28,services,married,secondary,no,22139,yes,no,telephone,11,sep,2904,8,-1,3,unknown,yes
27,admin.,single,tertiary,no,48491,no,no,unknown,16,may,4043,55,-1,4,other,yes
62,retired,married,secondary,no,93596,yes,no,unknown,13,nov,2612,26,-1,4,success,no
32,blue-collar,divorced,unknown,no,30031,yes,no,cellular,20,oct,3271,14,289,2,success,yes
95,unknown,married,unknown,no,7514,no,no,telephone,5,sep,4393,30,365,1,success,yes
84,retired,divorced,secondary,no,24815,yes,no,telephone,15,sep,4400,52,-1,5,success,yes
72,retired,married,secondary,no,58766,yes,no,unknown,23,dec,3240,55,-1,5,success,yes
75,blue-collar,married,unknown,no,101152,no,no,cellular,27,nov,335,39,-1,0,success,yes
64,admin.,single,unknown,no,25858,no,no,cellular,9,apr,3881,34,52,2,success,yes
22,entrepreneur,divorced,tertiary,no,-1558,yes,no,cellular,19,sep,3726,51,-1,4,success,yes
48,admin.,married,tertiary,no,11995,yes,no,telephone,10,feb,1492,58,-1,3,failure,no
56,technician,married,secondary,no,37380,no,no,cellular,25,jul,798,51,-1,5,other,no
89,retired,married,secondary,no,2333,no,no,telephone,11,jan,650,61,-1,1,unknown,no
35,unemployed,single,primary,no,-4153,yes,no,telephone,21,mar,1359,53,-1,5,other,no
56,unemployed,married,primary,no,64120,no,yes,cellular,14,sep,3656,4,-1,1,other,yes
44,self-employed,divorced,unknown,yes,82680,no,no,cellular,9,may,4653,2,-1,0,unknown,yes
28,self-employed,married,tertiary,no,17648,yes,no,cellular,18,feb,755,38,-1,4,unknown,no
26,management,divorced,tertiary,no,49487,no,no,telephone,20,dec,2040,61,-1,5,success,no
46,unknown,divorced,secondary,no,55009,no,yes,unknown,22,dec,4103,19,526,2,other,yes
24,services,divorced,unknown,no,65436,no,yes,telephone,25,mar,422,61,292,0,unknown,no
23,unemployed,divorced,unknown,no,99736,no,no,cellular,21,aug,4638,54,-1,5,failure,yes
45,admin.,divorced,tertiary,no,89373,yes,no,unknown,27,apr,89,9,64,0,success,no
33,housemaid,married,primary,no,26755,no,no,telephone,14,oct,1391,32,-1,3,other,no
61,blue-collar,single,secondary,no,99326,no,no,unknown,16,sep,159,14,-1,0,success,no
19,technician,divorced,unknown,no,-4157,no,no,cellular,15,jun,3743,5,-1,3,other,yes
41,technician,single,tertiary,no,97802,yes,yes,telephone,18,dec,2100,44,-1,0,other,no
53,admin.,divorced,primary,no,7710,no,no,telephone,5,sep,2151,14,386,2,unknown,yes
93,services,divorced,unknown,no,4538,yes,no,telephone,27,feb,2688,36,-1,2,success,no
67,blue-collar,divorced,tertiary,no,5125,yes,no,unknown,17,jun,1470,43,-1,5,other,no
86,unemployed,married,secondary,no,5421,yes,no,telephone,18,oct,3723,28,-1,4,unknown,no
44,self-employed,single,secondary,no,42961,no,no,cellular,28,jul,2120,6,-1,5,failure,no
53,unknown,married,tertiary,no,62418,no,no,unknown,15,feb,3915,5,-1,3,success,yes
50,entrepreneur,married,primary,no,73911,yes,no,telephone,15,oct,3181,24,-1,1,unknown,no
87,self-employed,married,primary,no,-6253,no,no,unknown,18,jun,3320,3,-1,2,other,yes
92,self-employed,single,primary,no,24608,no,no,unknown,30,mar,4860,55,-1,3,failure,yes
93,entrepreneur,single,secondary,yes,6556,yes,yes,unknown,8,oct,2491,11,-1,3,failure,yes
76,blue-collar,divorced,unknown,no,8042,no,no,cellular,5,nov,1475,2,-1,5,unknown,yes
57,retired,divorced,secondary,no,74105,yes,no,telephone,4,aug,3580,9,-1,5,other,yes
60,admin.,divorced,secondary,no,62484,no,no,cellular,23,sep,3472,44,-1,0,failure,yes
94,technician,married,unknown,no,15094,yes,yes,telephone,1,mar,2378,38,674,4,other,no
40,student,single,secondary,no,25129,no,no,telephone,22,sep,1647,43,-1,1,failure,no
45,unknown,divorced,primary,no,93742,yes,yes,telephone,28,nov,4576,22,-1,3,unknown,yes
87,unknown,married,tertiary,no,55268,yes,no,unknown,22,mar,1236,21,-1,5,unknown,no
48,management,single,tertiary,no,18270,no,no,unknown,6,dec,387,43,-1,5,success,no
36,housemaid,divorced,primary,no,94716,no,no,unknown,21,feb,3108,8,-1,2,failure,no
61,entrepreneur,divorced,primary,no,13847,yes,no,cellular,14,jun,399,25,-1,0,other,no
43,student,divorced,primary,no,24048,yes,no,telephone,1,jan,3744,7,-1,5,failure,yes
87,retired,single,secondary,no,68203,no,no,unknown,7,jun,4142,27,-1,5,failure,yes
88,housemaid,single,secondary,no,48374,no,yes,cellular,24,aug,3528,62,-1,2,success,yes
41,entrepreneur,single,tertiary,no,-383,yes,no,unknown,18,nov,1161,54,-1,0,success,no
59,technician,divorced,secondary,no,80749,no,no,cellular,16,feb,4636,43,-1,3,unknown,yes
94,unemployed,single,unknown,no,17097,yes,no,telephone,25,nov,435,42,-1,4,unknown,no
75,unemployed,single,secondary,no,68088,yes,no,cellular,17,dec,528,24,-1,2,failure,no
34,admin.,married,secondary,no,28781,no,no,unknown,31,jan,1495,45,-1,0,unknown,no
64,management,single,tertiary,no,74662,no,yes,cellular,2,dec,2659,53,659,2,unknown,no
66,student,married,secondary,no,90792,no,no,telephone,9,nov,3493,36,-1,3,success,yes
68,unknown,single,unknown,no,76982,yes,yes,telephone,6,jan,1430,7,753,5,unknown,no
19,student,divorced,unknown,no,93330,yes,no,cellular,13,jan,4503,44,-1,4,unknown,yes
41,housemaid,divorced,unknown,no,51390,no,no,telephone,29,sep,4018,8,-1,4,failure,no
84,housemaid,single,primary,no,-845,no,yes,cellular,13,jun,1135,21,-1,2,other,no
36,self-employed,divorced,tertiary,no,50966,no,no,telephone,10,apr,305,13,855,5,failure,no
41,self-employed,divorced,secondary,no,42736,yes,no,telephone,3,may,3452,4,-1,1,other,no
43,admin.,single,unknown,no,71077,no,no,telephone,13,may,864,49,843,1,other,no
31,management,divorced,secondary,no,19356,no,no,telephone,8,dec,1386,41,-1,5,unknown,no
30,unknown,single,primary,no,68741,no,no,cellular,6,mar,3797,26,31,5,success,yes
45,self-employed,divorced,tertiary,no,40581,yes,no,telephone,5,feb,930,25,-1,4,unknown,no
86,unemployed,single,tertiary,no,65706,yes,no,cellular,20,oct,1744,41,273,4,success,yes
18,admin.,married,secondary,no,38174,no,yes,cellular,22,nov,4561,34,-1,5,failure,yes
40,self-employed,married,secondary,no,34034,yes,no,cellular,23,nov,3353,15,-1,0,success,yes
22,management,divorced,primary,no,15569,no,no,unknown,2,dec,3049,31,-1,4,success,yes
61,retired,married,secondary,no,83139,yes,yes,telephone,29,jan,4911,49,417,2,unknown,yes
37,admin.,divorced,secondary,no,-446,no,no,cellular,16,oct,3790,35,-1,3,failure,yes
79,housemaid,married,tertiary,no,17982,yes,no,cellular,18,apr,2261,51,5,1,unknown,no
63,blue-collar,single,secondary,no,38933,yes,no,telephone,28,jun,3268,33,-1,2,success,yes
79,entrepreneur,single,unknown,no,9130,yes,no,unknown,9,jun,2621,27,309,1,failure,no
67,unknown,single,unknown,no,92839,yes,no,unknown,16,dec,1788,47,-1,3,success,no
52,entrepreneur,married,unknown,no,29967,no,no,telephone,3,jul,4797,14,-1,5,other,yes
85,admin.,married,secondary,no,18663,no,no,cellular,16,mar,2918,40,-1,0,success,yes
55,services,single,tertiary,no,19921,no,no,cellular,9,feb,3671,40,-1,5,other,yes
92,unemployed,single,tertiary,no,13084,no,no,cellular,6,aug,2016,18,-1,3,unknown,no
95,student,divorced,tertiary,no,64950,yes,no,telephone,20,oct,967,17,-1,0,failure,no
63,management,single,unknown,no,44940,no,no,cellular,5,sep,602,6,-1,3,other,no
70,entrepreneur,married,primary,no,17411,no,no,cellular,31,dec,3956,10,-1,0,success,yes
37,blue-collar,married,primary,no,88063,yes,yes,unknown,8,jan,2563,7,-1,4,success,yes
81,entrepreneur,single,secondary,no,64213,no,yes,cellular,3,may,2537,39,408,1,other,no
70,unemployed,single,tertiary,no,36319,no,no,cellular,14,aug,595,8,-1,0,success,yes
88,technician,divorced,unknown,no,48454,yes,no,telephone,13,nov,3873,33,-1,5,success,yes
38,management,single,tertiary,no,64183,yes,no,telephone,21,apr,1296,8,-1,3,success,no
79,housemaid,single,unknown,no,8769,no,no,telephone,21,sep,2944,50,-1,3,success,no
54,student,married,secondary,no,80920,no,no,cellular,19,mar,1723,43,-1,4,failure,no
32,entrepreneur,married,primary,no,20423,yes,no,unknown,18,aug,1118,19,-1,3,failure,no
31,blue-collar,divorced,unknown,no,-4746,no,no,unknown,25,oct,802,47,-1,4,unknown,no
61,admin.,single,unknown,no,49389,no,no,cellular,21,oct,4006,15,799,3,unknown,yes
42,admin.,single,secondary,no,88406,no,no,telephone,5,jun,467,41,-1,0,success,no
25,student,single,primary,no,72641,no,no,telephone,15,jun,9,41,-1,5,failure,no
51,unknown,married,unknown,no,25930,no,no,telephone,22,nov,1508,28,-1,5,failure,no
68,management,single,unknown,no,35807,yes,no,telephone,9,jul,4368,45,-1,1,failure,no
42,retired,single,secondary,no,57554,no,no,unknown,27,may,3453,60,-1,3,success,yes
92,admin.,married,secondary,no,17611,yes,yes,unknown,15,apr,4026,27,-1,0,success,yes
78,admin.,single,primary,no,82208,no,no,cellular,10,sep,1006,18,-1,1,other,no
57,admin.,single,secondary,no,24458,no,no,unknown,12,sep,4772,28,-1,3,success,yes
90,student,married,tertiary,no,15834,no,no,telephone,20,jul,578,36,39,2,other,no
51,unemployed,single,secondary,no,2462,yes,no,cellular,22,feb,174,8,-1,5,unknown,no
28,blue-collar,divorced,secondary,no,68259,yes,no,unknown,8,feb,2346,61,664,0,other,no
20,unknown,married,secondary,no,-5234,no,no,unknown,6,mar,2152,30,-1,4,unknown,no
91,self-employed,divorced,tertiary,no,80601,no,no,cellular,3,jan,1432,61,-1,3,failure,no
92,unknown,single,tertiary,no,99044,no,no,unknown,16,jun,831,61,-1,5,success,no
75,retired,divorced,secondary,no,4222,yes,no,unknown,29,may,1579,5,-1,4,unknown,no
26,entrepreneur,married,secondary,no,2605,yes,no,cellular,30,may,1839,8,-1,5,other,no
40,blue-collar,divorced,tertiary,no,94795,no,no,telephone,18,dec,2958,12,-1,4,success,yes
21,self-employed,single,secondary,no,5737,no,no,cellular,17,mar,1769,36,-1,1,success,no
21,housemaid,divorced,secondary,no,36838,no,yes,unknown,16,oct,1201,23,-1,2,other,no
37,unemployed,divorced,tertiary,no,87806,no,no,cellular,8,mar,2939,2,-1,4,failure,yes
62,blue-collar,married,secondary,no,7288,yes,no,telephone,13,aug,2865,36,-1,5,unknown,no
23,technician,married,secondary,no,64985,yes,yes,cellular,30,nov,2151,21,-1,5,unknown,no
94,technician,married,tertiary,no,34087,no,no,cellular,20,nov,541,54,-1,3,other,no
53,unknown,single,primary,no,39967,no,no,telephone,8,aug,4749,48,-1,0,failure,yes
38,admin.,divorced,tertiary,no,94416,yes,no,unknown,3,mar,2556,54,635,2,other,no
58,housemaid,single,unknown,no,63392,yes,no,cellular,24,may,1366,36,-1,3,unknown,no
79,housemaid,married,unknown,no,27138,yes,no,cellular,28,jun,3570,44,-1,4,failure,no
42,management,married,primary,no,94848,no,no,telephone,4,nov,2059,6,161,1,failure,no
21,self-employed,single,unknown,no,55884,no,yes,telephone,12,may,807,48,-1,2,success,no
21,blue-collar,divorced,unknown,no,2931,yes,no,unknown,27,oct,3446,29,-1,4,unknown,no
84,entrepreneur,married,primary,no,35188,no,no,cellular,8,dec,455,1,-1,5,failure,no
26,admin.,single,primary,no,18808,yes,no,telephone,6,feb,1360,5,-1,1,failure,no
67,management,single,tertiary,no,62668,no,no,telephone,13,dec,3259,20,-1,1,failure,yes
47,unknown,married,primary,no,86633,no,no,telephone,13,jul,3560,24,-1,2,success,yes
78,admin.,divorced,secondary,no,-3699,yes,no,telephone,15,aug,4875,14,-1,3,success,yes
22,blue-collar,divorced,tertiary,no,77870,no,no,unknown,30,apr,3486,49,-1,4,unknown,no
88,services,single,unknown,no,92794,yes,yes,cellular,31,may,1139,29,535,4,success,yes
72,retired,divorced,primary,no,101368,yes,no,cellular,18,jul,3503,17,-1,3,success,yes
53,unemployed,divorced,tertiary,no,64729,yes,no,unknown,3,mar,3696,43,754,5,success,yes
34,entrepreneur,divorced,tertiary,no,26529,no,no,telephone,9,sep,3320,29,-1,0,unknown,no
94,management,married,primary,no,7985,no,no,cellular,6,sep,3670,50,813,3,failure,yes
41,admin.,married,unknown,no,95937,no,no,cellular,1,jan,4021,32,564,1,other,yes
56,blue-collar,single,tertiary,no,37375,no,no,cellular,12,mar,2794,48,-1,3,unknown,no
48,self-employed,married,primary,no,29805,yes,no,telephone,1,jul,4894,54,-1,5,unknown,yes
35,technician,married,secondary,no,72736,no,no,cellular,18,sep,3169,5,-1,5,other,no
50,admin.,single,secondary,no,70660,no,no,unknown,9,apr,272,8,-1,5,success,yes
29,student,single,secondary,no,81029,yes,no,cellular,23,nov,848,47,-1,2,unknown,no
18,technician,married,unknown,no,89101,no,no,cellular,17,jul,2445,35,-1,4,unknown,yes
40,blue-collar,married,tertiary,yes,88472,yes,no,cellular,30,jul,2141,16,-1,2,success,yes
26,housemaid,married,secondary,no,10786,no,no,telephone,16,feb,3999,2,-1,0,failure,yes
50,admin.,single,secondary,no,10657,no,yes,cellular,5,aug,3308,61,-1,1,unknown,no
85,entrepreneur,divorced,tertiary,no,14620,no,no,unknown,29,oct,0,6,-1,4,success,no
30,entrepreneur,single,primary,no,61003,yes,no,telephone,10,mar,2241,30,-1,0,failure,yes
18,unemployed,married,tertiary,no,55905,no,no,unknown,24,jul,2681,14,-1,3,unknown,yes
26,housemaid,single,primary,no,86297,no,no,telephone,25,jan,4824,25,-1,2,other,yes
57,unknown,married,tertiary,no,84820,no,no,unknown,29,mar,3245,46,-1,2,success,no
39,retired,married,secondary,no,81470,no,no,cellular,20,jan,887,33,-1,4,unknown,no
56,unemployed,married,tertiary,no,684,no,no,telephone,16,oct,943,3,-1,1,other,no
20,entrepreneur,single,secondary,no,68516,no,no,unknown,12,dec,1554,6,-1,1,failure,no
43,entrepreneur,single,unknown,no,85596,yes,no,unknown,14,jan,1971,60,-1,0,failure,no
49,unemployed,single,tertiary,no,100063,yes,no,cellular,25,sep,534,16,-1,0,other,no
51,entrepreneur,single,unknown,no,29743,yes,no,unknown,18,aug,3883,27,-1,0,unknown,yes
60,unemployed,single,primary,no,77438,yes,yes,unknown,2,sep,333,50,-1,0,unknown,no
78,retired,divorced,secondary,no,36684,no,no,telephone,12,jul,328,53,-1,3,success,no
54,student,divorced,tertiary,no,9685,no,no,telephone,29,dec,625,18,-1,1,success,no
83,management,married,unknown,no,29384,no,no,telephone,7,jan,663,14,-1,2,success,no
59,student,divorced,tertiary,no,19633,no,no,telephone,15,feb,2774,28,-1,4,success,yes
38,entrepreneur,married,tertiary,no,92262,yes,yes,cellular,26,mar,4024,22,-1,3,unknown,yes
35,management,married,secondary,no,11320,yes,no,cellular,10,oct,4636,45,-1,0,failure,yes
43,self-employed,single,secondary,no,6387,yes,no,telephone,22,jan,3980,46,-1,3,success,no
64,admin.,married,tertiary,no,55773,no,no,cellular,25,feb,3373,17,-1,3,other,yes
36,housemaid,single,primary,no,55170,yes,no,unknown,11,sep,2904,24,-1,3,success,yes
89,technician,married,unknown,no,53721,no,no,unknown,28,jun,1522,47,-1,5,failure,no
55,management,single,primary,no,8291,no,no,cellular,14,sep,2047,32,-1,3,other,yes
85,admin.,divorced,secondary,no,46841,yes,no,telephone,10,may,4291,35,-1,4,other,yes
71,housemaid,divorced,secondary,no,94145,no,no,cellular,7,feb,519,51,-1,3,success,yes
44,unknown,married,primary,no,1878,no,no,cellular,9,aug,4060,42,-1,3,other,yes
35,unemployed,single,tertiary,no,79772,no,no,unknown,18,feb,3991,42,-1,0,unknown,yes
76,housemaid,single,secondary,no,5836,yes,no,telephone,7,jun,282,31,-1,5,unknown,no
43,housemaid,single,primary,no,17720,yes,no,telephone,12,nov,1189,53,-1,0,failure,no
37,admin.,single,secondary,no,90795,no,no,unknown,23,mar,1524,2,-1,5,other,no
90,self-employed,divorced,primary,no,24755,no,no,cellular,28,mar,4491,6,-1,3,success,yes
55,admin.,single,secondary,no,49465,no,no,cellular,22,dec,2158,43,-1,2,failure,no
21,self-employed,married,secondary,no,33966,yes,no,unknown,17,apr,3816,39,-1,2,success,yes
56,admin.,divorced,primary,no,59567,yes,no,cellular,22,may,2954,18,-1,0,other,yes
53,admin.,divorced,tertiary,no,36595,yes,no,unknown,13,sep,398,38,-1,2,failure,no
85,retired,married,primary,no,40821,no,no,cellular,9,feb,3280,7,-1,0,unknown,yes
73,services,single,tertiary,no,81907,yes,no,unknown,24,jan,3125,39,-1,2,other,no
32,unemployed,divorced,secondary,no,52953,no,no,cellular,5,nov,4283,23,-1,0,failure,yes
29,student,single,unknown,no,54098,no,no,telephone,29,dec,4528,38,-1,0,unknown,yes
65,services,single,unknown,no,80613,yes,yes,unknown,14,dec,2889,22,-1,4,unknown,yes
21,technician,divorced,primary,no,39074,no,no,unknown,26,jan,4324,46,-1,1,unknown,yes
42,services,divorced,primary,no,82593,yes,yes,telephone,4,jul,685,8,-1,2,unknown,no
28,blue-collar,single,unknown,no,71138,yes,yes,telephone,16,nov,3017,54,-1,3,unknown,no
19,management,married,unknown,no,89210,no,no,telephone,14,nov,2840,32,157,3,success,no
89,management,single,secondary,no,42365,yes,no,unknown,12,may,845,15,-1,3,unknown,no
25,services,divorced,primary,no,53452,no,no,unknown,16,jun,2650,61,-1,2,failure,no
18,student,married,unknown,no,6106,no,no,telephone,21,feb,3346,7,559,3,failure,yes
90,admin.,single,tertiary,no,4247,no,no,cellular,30,feb,2042,34,-1,3,other,yes
32,retired,single,primary,no,3823,yes,no,telephone,26,may,3276,5,-1,0,failure,yes
81,technician,married,secondary,no,61630,no,no,unknown,8,mar,3665,57,93,5,success,yes
20,self-employed,single,secondary,no,27855,yes,no,unknown,31,dec,2895,10,-1,4,success,yes
29,management,divorced,secondary,no,23780,no,no,unknown,16,jan,1958,16,-1,2,other,yes
26,housemaid,married,primary,no,58315,yes,no,unknown,15,jul,1307,42,-1,2,success,no
73,unemployed,single,secondary,no,35822,no,no,telephone,1,jul,3250,56,804,4,failure,no
66,student,divorced,secondary,no,6832,yes,no,telephone,21,jan,4428,27,611,3,failure,no
55,blue-collar,married,tertiary,yes,53319,no,yes,cellular,28,jun,2271,17,-1,4,other,yes
36,technician,single,secondary,no,52514,yes,no,unknown,10,dec,2472,23,-1,2,unknown,no
24,blue-collar,married,tertiary,no,7365,no,no,unknown,27,feb,4486,58,-1,2,unknown,no
62,unemployed,single,unknown,no,21657,no,no,unknown,3,feb,1461,58,-1,2,success,no
